"id","data_source","sfs_method","rd_filter","dist.bin","V1","V2","lat.V1","long.V1","lat.V2","long.V2","popset","dist","locale1","locale2"
"1002","PoolSNP","counts","all",20,"DK_Kar_14_41","TR_Yes_15_6",55.945128,10.212586,40.231444,32.260328,"WW",27.0743936617317,"DK_Kar","TR_Yes"
"1002","SNAPE","counts","all",20,"DK_Kar_14_41","TR_Yes_15_6",55.945128,10.212586,40.231444,32.260328,"WW",27.0743936617317,"DK_Kar","TR_Yes"
"1002","PoolSNP","binom","all",20,"DK_Kar_14_41","TR_Yes_15_6",55.945128,10.212586,40.231444,32.260328,"WW",27.0743936617317,"DK_Kar","TR_Yes"
"1002","SNAPE","binom","all",20,"DK_Kar_14_41","TR_Yes_15_6",55.945128,10.212586,40.231444,32.260328,"WW",27.0743936617317,"DK_Kar","TR_Yes"
"1002","PoolSNP","counts","median_1sd",20,"DK_Kar_14_41","TR_Yes_15_6",55.945128,10.212586,40.231444,32.260328,"WW",27.0743936617317,"DK_Kar","TR_Yes"
"1002","SNAPE","counts","median_1sd",20,"DK_Kar_14_41","TR_Yes_15_6",55.945128,10.212586,40.231444,32.260328,"WW",27.0743936617317,"DK_Kar","TR_Yes"
"1002","PoolSNP","binom","median_1sd",20,"DK_Kar_14_41","TR_Yes_15_6",55.945128,10.212586,40.231444,32.260328,"WW",27.0743936617317,"DK_Kar","TR_Yes"
"1002","SNAPE","binom","median_1sd",20,"DK_Kar_14_41","TR_Yes_15_6",55.945128,10.212586,40.231444,32.260328,"WW",27.0743936617317,"DK_Kar","TR_Yes"
"1017","PoolSNP","counts","all",40,"TR_Yes_15_3","UK_Lut_14_13",40.231444,32.260328,52.433592,-1.102667,"WW",35.5243838959091,"TR_Yes","UK_Lut"
"1017","SNAPE","counts","all",40,"TR_Yes_15_3","UK_Lut_14_13",40.231444,32.260328,52.433592,-1.102667,"WW",35.5243838959091,"TR_Yes","UK_Lut"
"1017","PoolSNP","binom","all",40,"TR_Yes_15_3","UK_Lut_14_13",40.231444,32.260328,52.433592,-1.102667,"WW",35.5243838959091,"TR_Yes","UK_Lut"
"1017","SNAPE","binom","all",40,"TR_Yes_15_3","UK_Lut_14_13",40.231444,32.260328,52.433592,-1.102667,"WW",35.5243838959091,"TR_Yes","UK_Lut"
"1017","PoolSNP","counts","median_1sd",40,"TR_Yes_15_3","UK_Lut_14_13",40.231444,32.260328,52.433592,-1.102667,"WW",35.5243838959091,"TR_Yes","UK_Lut"
"1017","SNAPE","counts","median_1sd",40,"TR_Yes_15_3","UK_Lut_14_13",40.231444,32.260328,52.433592,-1.102667,"WW",35.5243838959091,"TR_Yes","UK_Lut"
"1017","PoolSNP","binom","median_1sd",40,"TR_Yes_15_3","UK_Lut_14_13",40.231444,32.260328,52.433592,-1.102667,"WW",35.5243838959091,"TR_Yes","UK_Lut"
"1017","SNAPE","binom","median_1sd",40,"TR_Yes_15_3","UK_Lut_14_13",40.231444,32.260328,52.433592,-1.102667,"WW",35.5243838959091,"TR_Yes","UK_Lut"
"1020","PoolSNP","counts","all",0,"UK_Mar_14_12","DE_Bro_16_10",52.475769,-0.921517,48.218024,7.819513,"WW",9.72285955601154,"UK_Mar","DE_Bro"
"1020","SNAPE","counts","all",0,"UK_Mar_14_12","DE_Bro_16_10",52.475769,-0.921517,48.218024,7.819513,"WW",9.72285955601154,"UK_Mar","DE_Bro"
"1020","PoolSNP","binom","all",0,"UK_Mar_14_12","DE_Bro_16_10",52.475769,-0.921517,48.218024,7.819513,"WW",9.72285955601154,"UK_Mar","DE_Bro"
"1020","SNAPE","binom","all",0,"UK_Mar_14_12","DE_Bro_16_10",52.475769,-0.921517,48.218024,7.819513,"WW",9.72285955601154,"UK_Mar","DE_Bro"
"1020","PoolSNP","counts","median_1sd",0,"UK_Mar_14_12","DE_Bro_16_10",52.475769,-0.921517,48.218024,7.819513,"WW",9.72285955601154,"UK_Mar","DE_Bro"
"1020","SNAPE","counts","median_1sd",0,"UK_Mar_14_12","DE_Bro_16_10",52.475769,-0.921517,48.218024,7.819513,"WW",9.72285955601154,"UK_Mar","DE_Bro"
"1020","PoolSNP","binom","median_1sd",0,"UK_Mar_14_12","DE_Bro_16_10",52.475769,-0.921517,48.218024,7.819513,"WW",9.72285955601154,"UK_Mar","DE_Bro"
"1020","SNAPE","binom","median_1sd",0,"UK_Mar_14_12","DE_Bro_16_10",52.475769,-0.921517,48.218024,7.819513,"WW",9.72285955601154,"UK_Mar","DE_Bro"
"1035","PoolSNP","counts","all",0,"UA_Dro_16_56","UA_Cho_16_55",49.32991667,23.50280556,51.37,30.13,"EE",6.93409302929452,"UA_Dro","UA_Cho"
"1035","SNAPE","counts","all",0,"UA_Dro_16_56","UA_Cho_16_55",49.32991667,23.50280556,51.37,30.13,"EE",6.93409302929452,"UA_Dro","UA_Cho"
"1035","PoolSNP","binom","all",0,"UA_Dro_16_56","UA_Cho_16_55",49.32991667,23.50280556,51.37,30.13,"EE",6.93409302929452,"UA_Dro","UA_Cho"
"1035","SNAPE","binom","all",0,"UA_Dro_16_56","UA_Cho_16_55",49.32991667,23.50280556,51.37,30.13,"EE",6.93409302929452,"UA_Dro","UA_Cho"
"1035","PoolSNP","counts","median_1sd",0,"UA_Dro_16_56","UA_Cho_16_55",49.32991667,23.50280556,51.37,30.13,"EE",6.93409302929452,"UA_Dro","UA_Cho"
"1035","SNAPE","counts","median_1sd",0,"UA_Dro_16_56","UA_Cho_16_55",49.32991667,23.50280556,51.37,30.13,"EE",6.93409302929452,"UA_Dro","UA_Cho"
"1035","PoolSNP","binom","median_1sd",0,"UA_Dro_16_56","UA_Cho_16_55",49.32991667,23.50280556,51.37,30.13,"EE",6.93409302929452,"UA_Dro","UA_Cho"
"1035","SNAPE","binom","median_1sd",0,"UA_Dro_16_56","UA_Cho_16_55",49.32991667,23.50280556,51.37,30.13,"EE",6.93409302929452,"UA_Dro","UA_Cho"
"1049","PoolSNP","counts","all",40,"ES_Tom_16_37","TR_Yes_16_39",39.152529,-3.0616048,40.231444,32.260328,"WW",35.3384067878695,"ES_Tom","TR_Yes"
"1049","SNAPE","counts","all",40,"ES_Tom_16_37","TR_Yes_16_39",39.152529,-3.0616048,40.231444,32.260328,"WW",35.3384067878695,"ES_Tom","TR_Yes"
"1049","PoolSNP","binom","all",40,"ES_Tom_16_37","TR_Yes_16_39",39.152529,-3.0616048,40.231444,32.260328,"WW",35.3384067878695,"ES_Tom","TR_Yes"
"1049","SNAPE","binom","all",40,"ES_Tom_16_37","TR_Yes_16_39",39.152529,-3.0616048,40.231444,32.260328,"WW",35.3384067878695,"ES_Tom","TR_Yes"
"1049","PoolSNP","counts","median_1sd",40,"ES_Tom_16_37","TR_Yes_16_39",39.152529,-3.0616048,40.231444,32.260328,"WW",35.3384067878695,"ES_Tom","TR_Yes"
"1049","SNAPE","counts","median_1sd",40,"ES_Tom_16_37","TR_Yes_16_39",39.152529,-3.0616048,40.231444,32.260328,"WW",35.3384067878695,"ES_Tom","TR_Yes"
"1049","PoolSNP","binom","median_1sd",40,"ES_Tom_16_37","TR_Yes_16_39",39.152529,-3.0616048,40.231444,32.260328,"WW",35.3384067878695,"ES_Tom","TR_Yes"
"1049","SNAPE","binom","median_1sd",40,"ES_Tom_16_37","TR_Yes_16_39",39.152529,-3.0616048,40.231444,32.260328,"WW",35.3384067878695,"ES_Tom","TR_Yes"
"1088","PoolSNP","counts","all",20,"PO_Brz_16_17","RU_val_15_38",54.27342,19.620169,58.024,33.23528,"EE",14.1222554104761,"PO_Brz","RU_val"
"1088","SNAPE","counts","all",20,"PO_Brz_16_17","RU_val_15_38",54.27342,19.620169,58.024,33.23528,"EE",14.1222554104761,"PO_Brz","RU_val"
"1088","PoolSNP","binom","all",20,"PO_Brz_16_17","RU_val_15_38",54.27342,19.620169,58.024,33.23528,"EE",14.1222554104761,"PO_Brz","RU_val"
"1088","SNAPE","binom","all",20,"PO_Brz_16_17","RU_val_15_38",54.27342,19.620169,58.024,33.23528,"EE",14.1222554104761,"PO_Brz","RU_val"
"1088","PoolSNP","counts","median_1sd",20,"PO_Brz_16_17","RU_val_15_38",54.27342,19.620169,58.024,33.23528,"EE",14.1222554104761,"PO_Brz","RU_val"
"1088","SNAPE","counts","median_1sd",20,"PO_Brz_16_17","RU_val_15_38",54.27342,19.620169,58.024,33.23528,"EE",14.1222554104761,"PO_Brz","RU_val"
"1088","PoolSNP","binom","median_1sd",20,"PO_Brz_16_17","RU_val_15_38",54.27342,19.620169,58.024,33.23528,"EE",14.1222554104761,"PO_Brz","RU_val"
"1088","SNAPE","binom","median_1sd",20,"PO_Brz_16_17","RU_val_15_38",54.27342,19.620169,58.024,33.23528,"EE",14.1222554104761,"PO_Brz","RU_val"
"1100","PoolSNP","counts","all",0,"UA_Kha_16_58","UA_Pyr_16_49",49.81852778,36.05475,50.53752,32.51880556,"EE",3.60830332638312,"UA_Kha","UA_Pyr"
"1100","SNAPE","counts","all",0,"UA_Kha_16_58","UA_Pyr_16_49",49.81852778,36.05475,50.53752,32.51880556,"EE",3.60830332638312,"UA_Kha","UA_Pyr"
"1100","PoolSNP","binom","all",0,"UA_Kha_16_58","UA_Pyr_16_49",49.81852778,36.05475,50.53752,32.51880556,"EE",3.60830332638312,"UA_Kha","UA_Pyr"
"1100","SNAPE","binom","all",0,"UA_Kha_16_58","UA_Pyr_16_49",49.81852778,36.05475,50.53752,32.51880556,"EE",3.60830332638312,"UA_Kha","UA_Pyr"
"1100","PoolSNP","counts","median_1sd",0,"UA_Kha_16_58","UA_Pyr_16_49",49.81852778,36.05475,50.53752,32.51880556,"EE",3.60830332638312,"UA_Kha","UA_Pyr"
"1100","SNAPE","counts","median_1sd",0,"UA_Kha_16_58","UA_Pyr_16_49",49.81852778,36.05475,50.53752,32.51880556,"EE",3.60830332638312,"UA_Kha","UA_Pyr"
"1100","PoolSNP","binom","median_1sd",0,"UA_Kha_16_58","UA_Pyr_16_49",49.81852778,36.05475,50.53752,32.51880556,"EE",3.60830332638312,"UA_Kha","UA_Pyr"
"1100","SNAPE","binom","median_1sd",0,"UA_Kha_16_58","UA_Pyr_16_49",49.81852778,36.05475,50.53752,32.51880556,"EE",3.60830332638312,"UA_Kha","UA_Pyr"
"1114","PoolSNP","counts","all",0,"UA_Ode_15_66","UA_Kyi_14_24",46.44155556,30.77169444,50.34402778,30.48911111,"EE",3.91268996551805,"UA_Ode","UA_Kyi"
"1114","SNAPE","counts","all",0,"UA_Ode_15_66","UA_Kyi_14_24",46.44155556,30.77169444,50.34402778,30.48911111,"EE",3.91268996551805,"UA_Ode","UA_Kyi"
"1114","PoolSNP","binom","all",0,"UA_Ode_15_66","UA_Kyi_14_24",46.44155556,30.77169444,50.34402778,30.48911111,"EE",3.91268996551805,"UA_Ode","UA_Kyi"
"1114","SNAPE","binom","all",0,"UA_Ode_15_66","UA_Kyi_14_24",46.44155556,30.77169444,50.34402778,30.48911111,"EE",3.91268996551805,"UA_Ode","UA_Kyi"
"1114","PoolSNP","counts","median_1sd",0,"UA_Ode_15_66","UA_Kyi_14_24",46.44155556,30.77169444,50.34402778,30.48911111,"EE",3.91268996551805,"UA_Ode","UA_Kyi"
"1114","SNAPE","counts","median_1sd",0,"UA_Ode_15_66","UA_Kyi_14_24",46.44155556,30.77169444,50.34402778,30.48911111,"EE",3.91268996551805,"UA_Ode","UA_Kyi"
"1114","PoolSNP","binom","median_1sd",0,"UA_Ode_15_66","UA_Kyi_14_24",46.44155556,30.77169444,50.34402778,30.48911111,"EE",3.91268996551805,"UA_Ode","UA_Kyi"
"1114","SNAPE","binom","median_1sd",0,"UA_Ode_15_66","UA_Kyi_14_24",46.44155556,30.77169444,50.34402778,30.48911111,"EE",3.91268996551805,"UA_Ode","UA_Kyi"
"1122","PoolSNP","counts","all",40,"UK_Mar_16_53","TR_Yes_16_43",52.46,-0.959,40.231444,32.260328,"WW",35.3986063937088,"UK_Mar","TR_Yes"
"1122","SNAPE","counts","all",40,"UK_Mar_16_53","TR_Yes_16_43",52.46,-0.959,40.231444,32.260328,"WW",35.3986063937088,"UK_Mar","TR_Yes"
"1122","PoolSNP","binom","all",40,"UK_Mar_16_53","TR_Yes_16_43",52.46,-0.959,40.231444,32.260328,"WW",35.3986063937088,"UK_Mar","TR_Yes"
"1122","SNAPE","binom","all",40,"UK_Mar_16_53","TR_Yes_16_43",52.46,-0.959,40.231444,32.260328,"WW",35.3986063937088,"UK_Mar","TR_Yes"
"1122","PoolSNP","counts","median_1sd",40,"UK_Mar_16_53","TR_Yes_16_43",52.46,-0.959,40.231444,32.260328,"WW",35.3986063937088,"UK_Mar","TR_Yes"
"1122","SNAPE","counts","median_1sd",40,"UK_Mar_16_53","TR_Yes_16_43",52.46,-0.959,40.231444,32.260328,"WW",35.3986063937088,"UK_Mar","TR_Yes"
"1122","PoolSNP","binom","median_1sd",40,"UK_Mar_16_53","TR_Yes_16_43",52.46,-0.959,40.231444,32.260328,"WW",35.3986063937088,"UK_Mar","TR_Yes"
"1122","SNAPE","binom","median_1sd",40,"UK_Mar_16_53","TR_Yes_16_43",52.46,-0.959,40.231444,32.260328,"WW",35.3986063937088,"UK_Mar","TR_Yes"
"1129","PoolSNP","counts","all",20,"CH_Cha_16_38","DK_Kar_14_39",46.5670416,6.701867,55.945128,10.212586,"WW",10.0136732732213,"CH_Cha","DK_Kar"
"1129","SNAPE","counts","all",20,"CH_Cha_16_38","DK_Kar_14_39",46.5670416,6.701867,55.945128,10.212586,"WW",10.0136732732213,"CH_Cha","DK_Kar"
"1129","PoolSNP","binom","all",20,"CH_Cha_16_38","DK_Kar_14_39",46.5670416,6.701867,55.945128,10.212586,"WW",10.0136732732213,"CH_Cha","DK_Kar"
"1129","SNAPE","binom","all",20,"CH_Cha_16_38","DK_Kar_14_39",46.5670416,6.701867,55.945128,10.212586,"WW",10.0136732732213,"CH_Cha","DK_Kar"
"1129","PoolSNP","counts","median_1sd",20,"CH_Cha_16_38","DK_Kar_14_39",46.5670416,6.701867,55.945128,10.212586,"WW",10.0136732732213,"CH_Cha","DK_Kar"
"1129","SNAPE","counts","median_1sd",20,"CH_Cha_16_38","DK_Kar_14_39",46.5670416,6.701867,55.945128,10.212586,"WW",10.0136732732213,"CH_Cha","DK_Kar"
"1129","PoolSNP","binom","median_1sd",20,"CH_Cha_16_38","DK_Kar_14_39",46.5670416,6.701867,55.945128,10.212586,"WW",10.0136732732213,"CH_Cha","DK_Kar"
"1129","SNAPE","binom","median_1sd",20,"CH_Cha_16_38","DK_Kar_14_39",46.5670416,6.701867,55.945128,10.212586,"WW",10.0136732732213,"CH_Cha","DK_Kar"
"1147","PoolSNP","counts","all",40,"TR_Yes_16_42","FR_Vil_15_41",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1147","SNAPE","counts","all",40,"TR_Yes_16_42","FR_Vil_15_41",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1147","PoolSNP","binom","all",40,"TR_Yes_16_42","FR_Vil_15_41",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1147","SNAPE","binom","all",40,"TR_Yes_16_42","FR_Vil_15_41",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1147","PoolSNP","counts","median_1sd",40,"TR_Yes_16_42","FR_Vil_15_41",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1147","SNAPE","counts","median_1sd",40,"TR_Yes_16_42","FR_Vil_15_41",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1147","PoolSNP","binom","median_1sd",40,"TR_Yes_16_42","FR_Vil_15_41",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1147","SNAPE","binom","median_1sd",40,"TR_Yes_16_42","FR_Vil_15_41",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1153","PoolSNP","counts","all",40,"TR_Yes_15_6","UK_Mar_15_42",40.231444,32.260328,52.4608,-0.959,"WW",35.3988827640975,"TR_Yes","UK_Mar"
"1153","SNAPE","counts","all",40,"TR_Yes_15_6","UK_Mar_15_42",40.231444,32.260328,52.4608,-0.959,"WW",35.3988827640975,"TR_Yes","UK_Mar"
"1153","PoolSNP","binom","all",40,"TR_Yes_15_6","UK_Mar_15_42",40.231444,32.260328,52.4608,-0.959,"WW",35.3988827640975,"TR_Yes","UK_Mar"
"1153","SNAPE","binom","all",40,"TR_Yes_15_6","UK_Mar_15_42",40.231444,32.260328,52.4608,-0.959,"WW",35.3988827640975,"TR_Yes","UK_Mar"
"1153","PoolSNP","counts","median_1sd",40,"TR_Yes_15_6","UK_Mar_15_42",40.231444,32.260328,52.4608,-0.959,"WW",35.3988827640975,"TR_Yes","UK_Mar"
"1153","SNAPE","counts","median_1sd",40,"TR_Yes_15_6","UK_Mar_15_42",40.231444,32.260328,52.4608,-0.959,"WW",35.3988827640975,"TR_Yes","UK_Mar"
"1153","PoolSNP","binom","median_1sd",40,"TR_Yes_15_6","UK_Mar_15_42",40.231444,32.260328,52.4608,-0.959,"WW",35.3988827640975,"TR_Yes","UK_Mar"
"1153","SNAPE","binom","median_1sd",40,"TR_Yes_15_6","UK_Mar_15_42",40.231444,32.260328,52.4608,-0.959,"WW",35.3988827640975,"TR_Yes","UK_Mar"
"1158","PoolSNP","counts","all",0,"UA_Pyr_16_49","UA_Cho_16_54",50.53752,32.51880556,51.27,30.21,"EE",2.42221181243237,"UA_Pyr","UA_Cho"
"1158","SNAPE","counts","all",0,"UA_Pyr_16_49","UA_Cho_16_54",50.53752,32.51880556,51.27,30.21,"EE",2.42221181243237,"UA_Pyr","UA_Cho"
"1158","PoolSNP","binom","all",0,"UA_Pyr_16_49","UA_Cho_16_54",50.53752,32.51880556,51.27,30.21,"EE",2.42221181243237,"UA_Pyr","UA_Cho"
"1158","SNAPE","binom","all",0,"UA_Pyr_16_49","UA_Cho_16_54",50.53752,32.51880556,51.27,30.21,"EE",2.42221181243237,"UA_Pyr","UA_Cho"
"1158","PoolSNP","counts","median_1sd",0,"UA_Pyr_16_49","UA_Cho_16_54",50.53752,32.51880556,51.27,30.21,"EE",2.42221181243237,"UA_Pyr","UA_Cho"
"1158","SNAPE","counts","median_1sd",0,"UA_Pyr_16_49","UA_Cho_16_54",50.53752,32.51880556,51.27,30.21,"EE",2.42221181243237,"UA_Pyr","UA_Cho"
"1158","PoolSNP","binom","median_1sd",0,"UA_Pyr_16_49","UA_Cho_16_54",50.53752,32.51880556,51.27,30.21,"EE",2.42221181243237,"UA_Pyr","UA_Cho"
"1158","SNAPE","binom","median_1sd",0,"UA_Pyr_16_49","UA_Cho_16_54",50.53752,32.51880556,51.27,30.21,"EE",2.42221181243237,"UA_Pyr","UA_Cho"
"1166","PoolSNP","counts","all",40,"FI_Aka_15_34","ES_Gim_16_34",61.1,23.52,41.656416,0.388472,"WW",30.2178845450809,"FI_Aka","ES_Gim"
"1166","SNAPE","counts","all",40,"FI_Aka_15_34","ES_Gim_16_34",61.1,23.52,41.656416,0.388472,"WW",30.2178845450809,"FI_Aka","ES_Gim"
"1166","PoolSNP","binom","all",40,"FI_Aka_15_34","ES_Gim_16_34",61.1,23.52,41.656416,0.388472,"WW",30.2178845450809,"FI_Aka","ES_Gim"
"1166","SNAPE","binom","all",40,"FI_Aka_15_34","ES_Gim_16_34",61.1,23.52,41.656416,0.388472,"WW",30.2178845450809,"FI_Aka","ES_Gim"
"1166","PoolSNP","counts","median_1sd",40,"FI_Aka_15_34","ES_Gim_16_34",61.1,23.52,41.656416,0.388472,"WW",30.2178845450809,"FI_Aka","ES_Gim"
"1166","SNAPE","counts","median_1sd",40,"FI_Aka_15_34","ES_Gim_16_34",61.1,23.52,41.656416,0.388472,"WW",30.2178845450809,"FI_Aka","ES_Gim"
"1166","PoolSNP","binom","median_1sd",40,"FI_Aka_15_34","ES_Gim_16_34",61.1,23.52,41.656416,0.388472,"WW",30.2178845450809,"FI_Aka","ES_Gim"
"1166","SNAPE","binom","median_1sd",40,"FI_Aka_15_34","ES_Gim_16_34",61.1,23.52,41.656416,0.388472,"WW",30.2178845450809,"FI_Aka","ES_Gim"
"1169","PoolSNP","counts","all",40,"TR_Yes_15_8","FR_Vil_15_40",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1169","SNAPE","counts","all",40,"TR_Yes_15_8","FR_Vil_15_40",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1169","PoolSNP","binom","all",40,"TR_Yes_15_8","FR_Vil_15_40",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1169","SNAPE","binom","all",40,"TR_Yes_15_8","FR_Vil_15_40",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1169","PoolSNP","counts","median_1sd",40,"TR_Yes_15_8","FR_Vil_15_40",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1169","SNAPE","counts","median_1sd",40,"TR_Yes_15_8","FR_Vil_15_40",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1169","PoolSNP","binom","median_1sd",40,"TR_Yes_15_8","FR_Vil_15_40",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1169","SNAPE","binom","median_1sd",40,"TR_Yes_15_8","FR_Vil_15_40",40.231444,32.260328,48.754,2.158,"WW",31.2855255955964,"TR_Yes","FR_Vil"
"1173","PoolSNP","counts","all",0,"UA_Kan_16_57","UA_Cho_15_24",49.72,31.53,51.279245,30.213118,"EE",2.04093683683474,"UA_Kan","UA_Cho"
"1173","SNAPE","counts","all",0,"UA_Kan_16_57","UA_Cho_15_24",49.72,31.53,51.279245,30.213118,"EE",2.04093683683474,"UA_Kan","UA_Cho"
"1173","PoolSNP","binom","all",0,"UA_Kan_16_57","UA_Cho_15_24",49.72,31.53,51.279245,30.213118,"EE",2.04093683683474,"UA_Kan","UA_Cho"
"1173","SNAPE","binom","all",0,"UA_Kan_16_57","UA_Cho_15_24",49.72,31.53,51.279245,30.213118,"EE",2.04093683683474,"UA_Kan","UA_Cho"
"1173","PoolSNP","counts","median_1sd",0,"UA_Kan_16_57","UA_Cho_15_24",49.72,31.53,51.279245,30.213118,"EE",2.04093683683474,"UA_Kan","UA_Cho"
"1173","SNAPE","counts","median_1sd",0,"UA_Kan_16_57","UA_Cho_15_24",49.72,31.53,51.279245,30.213118,"EE",2.04093683683474,"UA_Kan","UA_Cho"
"1173","PoolSNP","binom","median_1sd",0,"UA_Kan_16_57","UA_Cho_15_24",49.72,31.53,51.279245,30.213118,"EE",2.04093683683474,"UA_Kan","UA_Cho"
"1173","SNAPE","binom","median_1sd",0,"UA_Kan_16_57","UA_Cho_15_24",49.72,31.53,51.279245,30.213118,"EE",2.04093683683474,"UA_Kan","UA_Cho"
"1183","PoolSNP","counts","all",0,"TR_Yes_16_43","TR_Yes_16_52",40.231444,32.260328,40.231444,32.260328,"WW",0,"TR_Yes","TR_Yes"
"1183","SNAPE","counts","all",0,"TR_Yes_16_43","TR_Yes_16_52",40.231444,32.260328,40.231444,32.260328,"WW",0,"TR_Yes","TR_Yes"
"1183","PoolSNP","binom","all",0,"TR_Yes_16_43","TR_Yes_16_52",40.231444,32.260328,40.231444,32.260328,"WW",0,"TR_Yes","TR_Yes"
"1183","SNAPE","binom","all",0,"TR_Yes_16_43","TR_Yes_16_52",40.231444,32.260328,40.231444,32.260328,"WW",0,"TR_Yes","TR_Yes"
"1183","PoolSNP","counts","median_1sd",0,"TR_Yes_16_43","TR_Yes_16_52",40.231444,32.260328,40.231444,32.260328,"WW",0,"TR_Yes","TR_Yes"
"1183","SNAPE","counts","median_1sd",0,"TR_Yes_16_43","TR_Yes_16_52",40.231444,32.260328,40.231444,32.260328,"WW",0,"TR_Yes","TR_Yes"
"1183","PoolSNP","binom","median_1sd",0,"TR_Yes_16_43","TR_Yes_16_52",40.231444,32.260328,40.231444,32.260328,"WW",0,"TR_Yes","TR_Yes"
"1183","SNAPE","binom","median_1sd",0,"TR_Yes_16_43","TR_Yes_16_52",40.231444,32.260328,40.231444,32.260328,"WW",0,"TR_Yes","TR_Yes"
"1192","PoolSNP","counts","all",20,"FI_Aka_14_37","TR_Yes_16_42",61.1,23.52,40.231444,32.260328,"WW",22.6249853717681,"FI_Aka","TR_Yes"
"1192","SNAPE","counts","all",20,"FI_Aka_14_37","TR_Yes_16_42",61.1,23.52,40.231444,32.260328,"WW",22.6249853717681,"FI_Aka","TR_Yes"
"1192","PoolSNP","binom","all",20,"FI_Aka_14_37","TR_Yes_16_42",61.1,23.52,40.231444,32.260328,"WW",22.6249853717681,"FI_Aka","TR_Yes"
"1192","SNAPE","binom","all",20,"FI_Aka_14_37","TR_Yes_16_42",61.1,23.52,40.231444,32.260328,"WW",22.6249853717681,"FI_Aka","TR_Yes"
"1192","PoolSNP","counts","median_1sd",20,"FI_Aka_14_37","TR_Yes_16_42",61.1,23.52,40.231444,32.260328,"WW",22.6249853717681,"FI_Aka","TR_Yes"
"1192","SNAPE","counts","median_1sd",20,"FI_Aka_14_37","TR_Yes_16_42",61.1,23.52,40.231444,32.260328,"WW",22.6249853717681,"FI_Aka","TR_Yes"
"1192","PoolSNP","binom","median_1sd",20,"FI_Aka_14_37","TR_Yes_16_42",61.1,23.52,40.231444,32.260328,"WW",22.6249853717681,"FI_Aka","TR_Yes"
"1192","SNAPE","binom","median_1sd",20,"FI_Aka_14_37","TR_Yes_16_42",61.1,23.52,40.231444,32.260328,"WW",22.6249853717681,"FI_Aka","TR_Yes"
"1204","PoolSNP","counts","all",40,"TR_Yes_16_52","ES_Tom_15_28",40.231444,32.260328,39.15805,-3.021,"WW",35.2976526149094,"TR_Yes","ES_Tom"
"1204","SNAPE","counts","all",40,"TR_Yes_16_52","ES_Tom_15_28",40.231444,32.260328,39.15805,-3.021,"WW",35.2976526149094,"TR_Yes","ES_Tom"
"1204","PoolSNP","binom","all",40,"TR_Yes_16_52","ES_Tom_15_28",40.231444,32.260328,39.15805,-3.021,"WW",35.2976526149094,"TR_Yes","ES_Tom"
"1204","SNAPE","binom","all",40,"TR_Yes_16_52","ES_Tom_15_28",40.231444,32.260328,39.15805,-3.021,"WW",35.2976526149094,"TR_Yes","ES_Tom"
"1204","PoolSNP","counts","median_1sd",40,"TR_Yes_16_52","ES_Tom_15_28",40.231444,32.260328,39.15805,-3.021,"WW",35.2976526149094,"TR_Yes","ES_Tom"
"1204","SNAPE","counts","median_1sd",40,"TR_Yes_16_52","ES_Tom_15_28",40.231444,32.260328,39.15805,-3.021,"WW",35.2976526149094,"TR_Yes","ES_Tom"
"1204","PoolSNP","binom","median_1sd",40,"TR_Yes_16_52","ES_Tom_15_28",40.231444,32.260328,39.15805,-3.021,"WW",35.2976526149094,"TR_Yes","ES_Tom"
"1204","SNAPE","binom","median_1sd",40,"TR_Yes_16_52","ES_Tom_15_28",40.231444,32.260328,39.15805,-3.021,"WW",35.2976526149094,"TR_Yes","ES_Tom"
"1213","PoolSNP","counts","all",0,"UA_Kyi_16_45","UA_Che_14_29",50.38,30.36,51.38691667,30.07330556,"EE",1.04693594945001,"UA_Kyi","UA_Che"
"1213","SNAPE","counts","all",0,"UA_Kyi_16_45","UA_Che_14_29",50.38,30.36,51.38691667,30.07330556,"EE",1.04693594945001,"UA_Kyi","UA_Che"
