"id","dist.bin","type","V1","V2","lat.V1","long.V1","lat.V2","long.V2","popset","dist"
"1679",40,"SNAPE","UK_She_14_09","UA_Che_14_29",53.39052,-1.520599,51.38691667,30.07330556,"EW",31.6573724691481
"1693",20,"PoolSNP","DE_Mun_14_32","UA_Cho_15_24",48.18,11.61,51.279245,30.213118,"EW",18.8595153408551
"1693",20,"SNAPE","DE_Mun_14_32","UA_Cho_15_24",48.18,11.61,51.279245,30.213118,"EW",18.8595153408551
"1698",20,"PoolSNP","DK_Kar_14_39","UA_Cho_15_24",55.945128,10.212586,51.279245,30.213118,"EW",20.5375690979413
"1698",20,"SNAPE","DK_Kar_14_39","UA_Cho_15_24",55.945128,10.212586,51.279245,30.213118,"EW",20.5375690979413
"1732",20,"PoolSNP","IT_Mez_15_43","UA_Cho_15_24",46.212856,11.08755,51.279245,30.213118,"EW",19.7852381542893
"1732",20,"SNAPE","IT_Mez_15_43","UA_Cho_15_24",46.212856,11.08755,51.279245,30.213118,"EW",19.7852381542893
"1753",40,"PoolSNP","UK_Dai_15_52","UA_Cho_15_24",56.344534,-2.952766,51.279245,30.213118,"EW",33.550454753326
"1753",40,"SNAPE","UK_Dai_15_52","UA_Cho_15_24",56.344534,-2.952766,51.279245,30.213118,"EW",33.550454753326
"1760",40,"PoolSNP","UK_She_15_17","UA_Cho_15_24",53.391,-1.521,51.279245,30.213118,"EW",31.80430402348
"1760",40,"SNAPE","UK_She_15_17","UA_Cho_15_24",53.391,-1.521,51.279245,30.213118,"EW",31.80430402348
"1763",20,"PoolSNP","CH_Cha_15_39","UA_Cho_15_25",46.5670416,6.701867,51.279245,30.213118,"EW",23.9788194969638
"1763",20,"SNAPE","CH_Cha_15_39","UA_Cho_15_25",46.5670416,6.701867,51.279245,30.213118,"EW",23.9788194969638
"1777",20,"PoolSNP","DE_Mun_16_13","UA_Cho_15_25",48.18,11.61,51.279245,30.213118,"EW",18.8595153408551
"1777",20,"SNAPE","DE_Mun_16_13","UA_Cho_15_25",48.18,11.61,51.279245,30.213118,"EW",18.8595153408551
"1786",40,"PoolSNP","ES_Gim_14_35","UA_Cho_15_25",41.6175899,0.6200146,51.279245,30.213118,"EW",31.1303605522719
"1786",40,"SNAPE","ES_Gim_14_35","UA_Cho_15_25",41.6175899,0.6200146,51.279245,30.213118,"EW",31.1303605522719
"1787",40,"PoolSNP","ES_Gim_15_30","UA_Cho_15_25",41.656416,0.388472,51.279245,30.213118,"EW",31.3386079299728
"1787",40,"SNAPE","ES_Gim_15_30","UA_Cho_15_25",41.656416,0.388472,51.279245,30.213118,"EW",31.3386079299728
"18",0,"PoolSNP","DK_Kar_14_39","AT_Mau_15_50",55.945128,10.212586,48.375,15.56,"EW",9.26831561956
"18",0,"SNAPE","DK_Kar_14_39","AT_Mau_15_50",55.945128,10.212586,48.375,15.56,"EW",9.26831561956
"1804",20,"PoolSNP","FI_Ves_16_7","UA_Cho_15_25",62.55,26.24,51.279245,30.213118,"EW",11.9505474733147
"1804",20,"SNAPE","FI_Ves_16_7","UA_Cho_15_25",62.55,26.24,51.279245,30.213118,"EW",11.9505474733147
"1818",20,"PoolSNP","SE_Lun_14_30","UA_Cho_15_25",55.694,13.198,51.279245,30.213118,"EW",17.5785182044434
"1818",20,"SNAPE","SE_Lun_14_30","UA_Cho_15_25",55.694,13.198,51.279245,30.213118,"EW",17.5785182044434
"1826",20,"PoolSNP","TR_Yes_15_8","UA_Cho_15_25",40.231444,32.260328,51.279245,30.213118,"EW",11.2358789473588
"1826",20,"SNAPE","TR_Yes_15_8","UA_Cho_15_25",40.231444,32.260328,51.279245,30.213118,"EW",11.2358789473588
"183",40,"PoolSNP","ES_Ben_16_32","BY_Bre_15_13",37.353733,-3.167179,52.142193,23.662434,"EW",30.6353828587365
"183",40,"SNAPE","ES_Ben_16_32","BY_Bre_15_13",37.353733,-3.167179,52.142193,23.662434,"EW",30.6353828587365
"1840",40,"PoolSNP","UK_She_15_17","UA_Cho_15_25",53.391,-1.521,51.279245,30.213118,"EW",31.80430402348
"1840",40,"SNAPE","UK_She_15_17","UA_Cho_15_25",53.391,-1.521,51.279245,30.213118,"EW",31.80430402348
"1868",40,"PoolSNP","ES_Gim_15_31","UA_Cho_15_26",41.656416,0.388472,51.3352,30.136179,"EW",31.2826618348967
"1868",40,"SNAPE","ES_Gim_15_31","UA_Cho_15_26",41.656416,0.388472,51.3352,30.136179,"EW",31.2826618348967
"1874",40,"PoolSNP","ES_Tom_15_29","UA_Cho_15_26",39.15805,-3.021,51.3352,30.136179,"EW",35.3225353189793
"1874",40,"SNAPE","ES_Tom_15_29","UA_Cho_15_26",39.15805,-3.021,51.3352,30.136179,"EW",35.3225353189793
"1875",40,"PoolSNP","ES_Tom_16_36","UA_Cho_15_26",39.152529,-3.0616048,51.3352,30.136179,"EW",35.362555364761
"1875",40,"SNAPE","ES_Tom_16_36","UA_Cho_15_26",39.152529,-3.0616048,51.3352,30.136179,"EW",35.362555364761
"1884",20,"PoolSNP","FI_Ves_16_7","UA_Cho_15_26",62.55,26.24,51.3352,30.136179,"EW",11.872318637909
"1884",20,"SNAPE","FI_Ves_16_7","UA_Cho_15_26",62.55,26.24,51.3352,30.136179,"EW",11.872318637909
"189",20,"PoolSNP","ES_Gim_16_33","BY_Bre_15_13",41.656416,0.388472,52.142193,23.662434,"EW",25.5270214962728
"189",20,"SNAPE","ES_Gim_16_33","BY_Bre_15_13",41.656416,0.388472,52.142193,23.662434,"EW",25.5270214962728
"19",0,"PoolSNP","DK_Kar_14_41","AT_Mau_15_50",55.945128,10.212586,48.375,15.56,"EW",9.26831561956
"19",0,"SNAPE","DK_Kar_14_41","AT_Mau_15_50",55.945128,10.212586,48.375,15.56,"EW",9.26831561956
"1915",40,"PoolSNP","UK_Lut_14_13","UA_Cho_15_26",52.433592,-1.102667,51.3352,30.136179,"EW",31.2581503675022
"1915",40,"SNAPE","UK_Lut_14_13","UA_Cho_15_26",52.433592,-1.102667,51.3352,30.136179,"EW",31.2581503675022
"1954",40,"PoolSNP","ES_Tom_15_29","UA_Cho_15_27",39.15805,-3.021,51.38691667,30.07330556,"EW",35.2814149451419
"1954",40,"SNAPE","ES_Tom_15_29","UA_Cho_15_27",39.15805,-3.021,51.38691667,30.07330556,"EW",35.2814149451419
"1959",20,"PoolSNP","FI_Aka_15_34","UA_Cho_15_27",61.1,23.52,51.38691667,30.07330556,"EW",11.717073078984
"1959",20,"SNAPE","FI_Aka_15_34","UA_Cho_15_27",61.1,23.52,51.38691667,30.07330556,"EW",11.717073078984
"1969",20,"PoolSNP","FR_Vil_15_40","UA_Cho_15_27",48.754,2.158,51.38691667,30.07330556,"EW",28.0391963989578
"1969",20,"SNAPE","FR_Vil_15_40","UA_Cho_15_27",48.754,2.158,51.38691667,30.07330556,"EW",28.0391963989578
"1973",20,"PoolSNP","IT_Mez_15_44","UA_Cho_15_27",46.217939,11.123423,51.38691667,30.07330556,"EW",19.6422091219585
"1973",20,"SNAPE","IT_Mez_15_44","UA_Cho_15_27",46.217939,11.123423,51.38691667,30.07330556,"EW",19.6422091219585
"198",0,"PoolSNP","FI_Aka_14_37","BY_Bre_15_13",61.1,23.52,52.142193,23.662434,"EW",8.95893931744183
"198",0,"SNAPE","FI_Aka_14_37","BY_Bre_15_13",61.1,23.52,52.142193,23.662434,"EW",8.95893931744183
"1997",40,"PoolSNP","UK_Mar_15_42","UA_Cho_15_27",52.4608,-0.959,51.38691667,30.07330556,"EW",31.0508810466895
"1997",40,"SNAPE","UK_Mar_15_42","UA_Cho_15_27",52.4608,-0.959,51.38691667,30.07330556,"EW",31.0508810466895
"20",0,"PoolSNP","DK_Kar_16_2","AT_Mau_15_50",55.945128,10.212586,48.375,15.56,"EW",9.26831561956
"20",0,"SNAPE","DK_Kar_16_2","AT_Mau_15_50",55.945128,10.212586,48.375,15.56,"EW",9.26831561956
"200",0,"PoolSNP","FI_Aka_15_35","BY_Bre_15_13",61.1,23.52,52.142193,23.662434,"EW",8.95893931744183
"200",0,"SNAPE","FI_Aka_15_35","BY_Bre_15_13",61.1,23.52,52.142193,23.662434,"EW",8.95893931744183
"201",0,"PoolSNP","FI_Aka_16_5","BY_Bre_15_13",61.1,23.52,52.142193,23.662434,"EW",8.95893931744183
"201",0,"SNAPE","FI_Aka_16_5","BY_Bre_15_13",61.1,23.52,52.142193,23.662434,"EW",8.95893931744183
"2018",20,"PoolSNP","DK_Kar_14_39","UA_Cho_15_65",55.945128,10.212586,51.37330556,30.13830556,"EW",20.4434796550552
"2018",20,"SNAPE","DK_Kar_14_39","UA_Cho_15_65",55.945128,10.212586,51.37330556,30.13830556,"EW",20.4434796550552
"202",0,"PoolSNP","FI_Aka_16_6","BY_Bre_15_13",61.1,23.52,52.142193,23.662434,"EW",8.95893931744183
"202",0,"SNAPE","FI_Aka_16_6","BY_Bre_15_13",61.1,23.52,52.142193,23.662434,"EW",8.95893931744183
"2032",40,"PoolSNP","ES_Pur_16_35","UA_Cho_15_65",37.3377875,-3.1786148,51.37330556,30.13830556,"EW",36.1526340601507
"2032",40,"SNAPE","ES_Pur_16_35","UA_Cho_15_65",37.3377875,-3.1786148,51.37330556,30.13830556,"EW",36.1526340601507
"2044",20,"PoolSNP","FI_Ves_16_7","UA_Cho_15_65",62.55,26.24,51.37330556,30.13830556,"EW",11.8370302375323
"2044",20,"SNAPE","FI_Ves_16_7","UA_Cho_15_65",62.55,26.24,51.37330556,30.13830556,"EW",11.8370302375323
